File,WordFreq,Fit type,R,Rmin,Rmax,dprime,dmin,dmax,AUROC
../data/BBQgWA4Em8oSWMLx6pD6_responses.xlsx,HiFreq,Conf,0.312958223,0.030048417,0.464438585,0.939573192,0.45860986,1.428882509,0.825815673
../data/bddlnTSAiLsaHFpS9AQp_responses.xlsx,AllFreq,Conf,0.229575851,4.07E-05,0.48612209,0.162003561,3.13E-05,0.592081052,0.649870125
../data/bddlnTSAiLsaHFpS9AQp_responses.xlsx,LoFreq,Conf,0.66666379,0.214884075,0.799063318,0,3.13E-05,0.663098437,0.83327911
../data/bddlnTSAiLsaHFpS9AQp_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.196419266,0.053862868,3.13E-05,0.325522839,0.515155285
../data/bemm0iU4kWxNLDOLRuwt_responses.xlsx,AllFreq,Conf,0.068616896,0.001850874,0.142837772,0.214782022,8.17E-05,0.623203959,0.590472765
../data/bemm0iU4kWxNLDOLRuwt_responses.xlsx,LoFreq,Conf,0.143240737,0.008440002,0.278400938,0.412998635,8.15E-05,0.988467274,0.669959948
../data/bemm0iU4kWxNLDOLRuwt_responses.xlsx,HiFreq,Conf,0,6.60E-05,0.045868835,0,3.13E-05,0.43068754,0.499968329
../data/BEwXspCxVBrlwnnWoNNv_responses.xlsx,AllFreq,Conf,0.348315853,4.07E-05,0.546901392,0,3.13E-05,0.727044764,0.674115223
../data/BEwXspCxVBrlwnnWoNNv_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.283884346,0,3.13E-05,0.363882601,0.499968329
../data/BEwXspCxVBrlwnnWoNNv_responses.xlsx,HiFreq,Conf,0.184001476,4.07E-05,0.880414262,1.063689598,8.14E-05,1.781712839,0.815335802
../data/BhuXxSlAESArmyCtFEyf_responses.xlsx,AllFreq,Conf,0.403032461,4.07E-05,0.587455009,0.073430054,8.15E-05,0.684094767,0.713828516
../data/BhuXxSlAESArmyCtFEyf_responses.xlsx,LoFreq,Conf,0.442257614,4.07E-05,0.631336441,0,3.13E-05,0.560981146,0.721083129
../data/BhuXxSlAESArmyCtFEyf_responses.xlsx,HiFreq,Conf,0.01458176,4.07E-05,0.586784335,0.563324898,8.14E-05,0.913674345,0.659739952
../data/BnnwA7h5gxb7c2jKGDjl_responses.xlsx,AllFreq,Conf,0,4.07E-05,0.457607103,0.473990971,8.14E-05,0.713761262,0.631164695
../data/BnnwA7h5gxb7c2jKGDjl_responses.xlsx,LoFreq,Conf,0,4.08E-05,0.82453251,0.934645153,8.15E-05,1.295832264,0.745454131
../data/BnnwA7h5gxb7c2jKGDjl_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.287516151,0.143160887,3.13E-05,0.423311757,0.540273317
../data/BRCnD6kItx98qCCRW7MO_responses.xlsx,AllFreq,Conf,0.025292324,4.29E-05,0.464304053,1.328593548,0.670797364,1.619082978,0.830221068
../data/BRCnD6kItx98qCCRW7MO_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.585574818,1.725506848,0.882503881,2.103927684,0.887937124
../data/BRCnD6kItx98qCCRW7MO_responses.xlsx,HiFreq,Conf,0.085536807,4.07E-05,0.457639647,0.973223034,0.261478643,1.373809129,0.775120421
../data/brKsa3lhnOSooByTqaSi_responses.xlsx,AllFreq,Conf,0.042207342,4.07E-05,0.25667426,0.889550027,0.469087055,1.154407128,0.746309806
../data/brKsa3lhnOSooByTqaSi_responses.xlsx,LoFreq,Conf,0.214407217,4.07E-05,0.521875299,1.120046887,0.419550158,1.612834104,0.831448371
../data/brKsa3lhnOSooByTqaSi_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.100059515,0.538216068,0.249430288,0.798451806,0.64814573
../data/bslCpghpkeRqiG5TypEt_responses.xlsx,AllFreq,Conf,0,4.07E-05,0.219110786,0.123405562,3.13E-05,0.363733029,0.534726905
../data/bslCpghpkeRqiG5TypEt_responses.xlsx,LoFreq,Conf,0.209960991,4.07E-05,0.41246144,0,3.13E-05,0.513150312,0.604942175
../data/bslCpghpkeRqiG5TypEt_responses.xlsx,HiFreq,Conf,0,4.58E-05,0.140721684,0,3.13E-05,0.294435356,0.499968329
../data/cey7wlOYPHuh3eEbUA1L_responses.xlsx,AllFreq,Conf,0,4.31E-05,0.248271685,0,3.13E-05,0.181798159,0.499968329
../data/cey7wlOYPHuh3eEbUA1L_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.293356881,0,3.13E-05,0.227825153,0.499968329
../data/cey7wlOYPHuh3eEbUA1L_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.330118577,0,3.13E-05,0.240976382,0.499968329
../data/Civ8jdtyhrJeU0JcJ5m4_responses.xlsx,AllFreq,Conf,0.099952033,4.07E-05,0.18442193,0.602696453,0.135116625,1.09854982,0.698382158
../data/Civ8jdtyhrJeU0JcJ5m4_responses.xlsx,LoFreq,Conf,0.200109537,4.07E-05,0.351348676,1.000035504,0.348497883,1.631674925,0.807999118
../data/Civ8jdtyhrJeU0JcJ5m4_responses.xlsx,HiFreq,Conf,0,6.60E-05,0.050326019,0.163389793,8.16E-05,0.556413997,0.545944486
../data/cj69Om7OukRikUDfOWXC_responses.xlsx,AllFreq,Conf,0.329349546,0.037198846,0.46682132,0.741318877,0.251677737,1.268078686,0.798612028
../data/cj69Om7OukRikUDfOWXC_responses.xlsx,LoFreq,Conf,0.290104006,4.07E-05,0.624862242,1.6765247,0.866958546,2.271844255,0.915509349
../data/cj69Om7OukRikUDfOWXC_responses.xlsx,HiFreq,Conf,0.190376822,4.07E-05,0.331402652,0.339343191,8.14E-05,0.878313521,0.671886923
../data/cLxXDFgr6nnroVYLHDx1_responses.xlsx,AllFreq,Conf,0.262319113,4.07E-05,0.452983969,0.62651294,0.155107137,1.106911419,0.757276788
../data/cLxXDFgr6nnroVYLHDx1_responses.xlsx,LoFreq,Conf,0.425120355,4.07E-05,0.650822008,0.634098299,8.14E-05,1.370335301,0.811929509
../data/cLxXDFgr6nnroVYLHDx1_responses.xlsx,HiFreq,Conf,0.119784571,4.07E-05,0.368439984,0.595282987,0.038967148,1.010887921,0.703344413
../data/Cnu9MncTroHAKmmRY5oa_responses.xlsx,AllFreq,Conf,0.471572915,4.07E-05,0.588719663,2.579833776,2.108226472,3.396727002,0.978638654
../data/Cnu9MncTroHAKmmRY5oa_responses.xlsx,LoFreq,Conf,0.516920356,4.07E-05,0.678075035,2.790481353,2.172935094,3.663624567,0.983694059
../data/Cnu9MncTroHAKmmRY5oa_responses.xlsx,HiFreq,Conf,0.430114166,4.07E-05,0.595699367,2.405960941,1.804719168,3.254811925,0.972091971
../data/cTk7v32c5SOscYoWEP1b_responses.xlsx,AllFreq,Conf,0.558948036,0.366520898,0.665917752,1.066658544,0.499849777,1.592500468,0.900342906
../data/cTk7v32c5SOscYoWEP1b_responses.xlsx,LoFreq,Conf,0.719202806,0.447998077,0.844484092,1.203358975,8.15E-05,2.064868891,0.944226879
../data/cTk7v32c5SOscYoWEP1b_responses.xlsx,HiFreq,Conf,0.405751575,0.112257907,0.556304851,0.996628942,0.351588534,1.617095387,0.85685587
../data/cxCdkdtKXasHO7KgaAil_responses.xlsx,AllFreq,Conf,0.416717493,0.243113233,0.519554305,0.213091366,8.14E-05,0.743934315,0.743230996
../data/cxCdkdtKXasHO7KgaAil_responses.xlsx,LoFreq,Conf,0.402246803,0.003170113,0.589315033,0.621435277,8.14E-05,1.336381363,0.802519191
../data/cxCdkdtKXasHO7KgaAil_responses.xlsx,HiFreq,Conf,0.385134044,0.22688704,0.481176093,0,3.13E-05,0.541385844,0.692523153
../data/d3ENGYqtS0M2cipB7IaN_responses.xlsx,AllFreq,Conf,0.100458887,0.036065914,0.165609115,0.002585416,3.13E-05,0.453280914,0.550850499
../data/d3ENGYqtS0M2cipB7IaN_responses.xlsx,LoFreq,Conf,0.190271592,0.050600501,0.328709527,0.398330866,8.14E-05,0.956949208,0.684859069
../data/d3ENGYqtS0M2cipB7IaN_responses.xlsx,HiFreq,Conf,0,6.60E-05,0.034386813,0,3.13E-05,0.230963501,0.499968329
../data/D95ms7JHPAGc5QDTcRtT_responses.xlsx,AllFreq,Conf,0.233270085,0.083822758,0.335952569,0.530194732,0.196907488,0.866390977,0.728584256
../data/D95ms7JHPAGc5QDTcRtT_responses.xlsx,LoFreq,Conf,0.455478637,4.07E-05,0.618751726,1.47840311,0.965313225,2.163587383,0.918897516
../data/D95ms7JHPAGc5QDTcRtT_responses.xlsx,HiFreq,Conf,0.023437528,4.68E-05,0.089854385,0.016370477,3.13E-05,0.324471287,0.516194953
../data/D9Yd8tC7yEfBGutCdJa9_responses.xlsx,AllFreq,Conf,0.136170233,0.038967278,0.231478171,0.431497996,0.110981277,0.728508963,0.671545637
../data/D9Yd8tC7yEfBGutCdJa9_responses.xlsx,LoFreq,Conf,0.177104698,4.07E-05,0.327340466,1.470602535,1.04984645,1.955930652,0.876676368
../data/D9Yd8tC7yEfBGutCdJa9_responses.xlsx,HiFreq,Conf,0.051757702,0.001779818,0.120275233,0,3.13E-05,0.157246823,0.52584554
../data/Dck1yEyMxo75mFmiOP4U_responses.xlsx,AllFreq,Conf,0.131474994,6.00E-05,0.326150319,0,3.13E-05,0.325008766,0.565701662
../data/Dck1yEyMxo75mFmiOP4U_responses.xlsx,LoFreq,Conf,0,6.60E-05,0.073158055,0,3.13E-05,0.072984344,0.499968329
../data/Dck1yEyMxo75mFmiOP4U_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.836705355,1.038416718,8.15E-05,1.427032941,0.76835838
../data/DMy3dmyO5xKMSLkICBTR_responses.xlsx,AllFreq,Conf,0.200966333,4.07E-05,0.497583757,0.432815144,8.14E-05,0.835052353,0.696459519
../data/DMy3dmyO5xKMSLkICBTR_responses.xlsx,LoFreq,Conf,0.532987997,4.07E-05,0.80750013,0.590887978,3.13E-05,1.432331166,0.842021182
../data/DMy3dmyO5xKMSLkICBTR_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.254751597,0.237417697,8.16E-05,0.489366115,0.56660907
../data/Dnefkqq8eFvwxGpXu9AO_responses.xlsx,AllFreq,Conf,0.468921642,0.403631605,0.534054456,0.363353585,8.14E-05,0.857564726,0.788229441
../data/Dnefkqq8eFvwxGpXu9AO_responses.xlsx,LoFreq,Conf,0.392905397,0.304510353,0.484823192,0.412664691,8.14E-05,1.007969134,0.766055369
../data/Dnefkqq8eFvwxGpXu9AO_responses.xlsx,HiFreq,Conf,0.543582023,0.451009192,0.632766396,0.301558825,8.15E-05,0.979854036,0.810257163
../data/dpe9eGDmr3YvTipVN3Cv_responses.xlsx,AllFreq,Conf,0.390647603,0.281356436,0.488437328,0.253329886,8.15E-05,0.686739823,0.738577339
../data/dpe9eGDmr3YvTipVN3Cv_responses.xlsx,LoFreq,Conf,0.455828469,0.2955328,0.58531094,0.324915135,8.15E-05,0.917317327,0.777286638
../data/dpe9eGDmr3YvTipVN3Cv_responses.xlsx,HiFreq,Conf,0.324880685,0.184577167,0.448878918,0.19873115,3.15E-05,0.720895911,0.700109323
../data/DQKtnphD9xuu9nDWQ4QK_responses.xlsx,AllFreq,Conf,0.309261505,0.163339537,0.373880503,0,3.13E-05,0.566880157,0.654589286
../data/DQKtnphD9xuu9nDWQ4QK_responses.xlsx,LoFreq,Conf,0.330892696,0.187540431,0.418552709,0,3.11E-05,0.554550961,0.665404197
../data/DQKtnphD9xuu9nDWQ4QK_responses.xlsx,HiFreq,Conf,0.237644141,4.07E-05,0.370836466,0.247454898,3.13E-05,0.917863935,0.671711103
../data/DxIVmdHVvNLygqsihrB8_responses.xlsx,AllFreq,Conf,0.035820224,4.67E-05,0.115995424,0,3.13E-05,0.242944735,0.517877306
../data/DxIVmdHVvNLygqsihrB8_responses.xlsx,LoFreq,Conf,0.057915802,4.07E-05,0.166371725,0,3.13E-05,0.302842897,0.528924396
../data/DxIVmdHVvNLygqsihrB8_responses.xlsx,HiFreq,Conf,0.005525514,4.58E-05,0.109868232,0.001183694,3.13E-05,0.280025634,0.503062901
../data/eCGCJQtSYFO7tiNThGPV_responses.xlsx,AllFreq,Conf,0.124097307,5.35E-05,0.250327264,0,3.13E-05,0.345079558,0.562013052
../data/eCGCJQtSYFO7tiNThGPV_responses.xlsx,LoFreq,Conf,0,6.60E-05,0.050929755,0,3.13E-05,0.077308486,0.499968329
../data/eCGCJQtSYFO7tiNThGPV_responses.xlsx,HiFreq,Conf,0.435784703,4.07E-05,0.619071635,0.133198083,8.14E-05,0.941610711,0.739008877
../data/ekYMQKAIWbMCbkEFYf0k_responses.xlsx,AllFreq,Conf,0.202982509,0.117205959,0.272851867,0.026508992,8.14E-05,0.394904298,0.60741147
../data/ekYMQKAIWbMCbkEFYf0k_responses.xlsx,LoFreq,Conf,0.387549551,0.175379265,0.550815268,0.754767253,0.072785527,1.239948096,0.818092359
../data/ekYMQKAIWbMCbkEFYf0k_responses.xlsx,HiFreq,Conf,0,6.60E-05,0.017818291,0,3.13E-05,0.083749823,0.499968329
../data/elo3SLTd6aahMlpv6DSJ_responses.xlsx,AllFreq,Conf,0,4.07E-05,0.16839094,0.143777442,3.13E-05,0.353336546,0.540446297
../data/elo3SLTd6aahMlpv6DSJ_responses.xlsx,LoFreq,Conf,0,6.60E-05,0.071239289,0,3.13E-05,0.115475829,0.499968329
../data/elo3SLTd6aahMlpv6DSJ_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.29299589,0.553085451,0.161161174,0.829038787,0.652036554
../data/em3T90dauoSADClEIlLu_responses.xlsx,AllFreq,Conf,0.042643531,5.69E-05,0.184993591,0,3.13E-05,0.200551415,0.521288743
../data/em3T90dauoSADClEIlLu_responses.xlsx,LoFreq,Conf,0,5.19E-05,0.113984713,0,3.13E-05,0.145101008,0.499968329
../data/em3T90dauoSADClEIlLu_responses.xlsx,HiFreq,Conf,0.167172574,4.08E-05,0.336952458,0,3.13E-05,0.33886025,0.583549321
../data/eNHPKmyfo0xeCsOHt8fo_responses.xlsx,AllFreq,Conf,0,4.09E-05,0.557347732,0.530955671,8.14E-05,0.747969807,0.646240202
../data/eNHPKmyfo0xeCsOHt8fo_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.503449451,0.391358155,3.13E-05,0.655306344,0.60893595
../data/eNHPKmyfo0xeCsOHt8fo_responses.xlsx,HiFreq,Conf,0,4.08E-05,0.686625575,0.684284713,8.14E-05,0.964915479,0.685631048
../data/evKrfpE7Gv7kgP2IJqm5_responses.xlsx,AllFreq,Conf,0,4.07E-05,0.194607922,0.153537852,3.13E-05,0.357139293,0.543183605
../data/evKrfpE7Gv7kgP2IJqm5_responses.xlsx,LoFreq,Conf,0.120456851,4.07E-05,0.323334435,0.101122474,3.13E-05,0.498706963,0.585254772
../data/evKrfpE7Gv7kgP2IJqm5_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.143528307,0.045021125,3.13E-05,0.295515008,0.512663256
../data/EXJFBqlx1netrbC8Jybc_responses.xlsx,AllFreq,Conf,0.043091378,4.20E-05,0.415601014,0.445616319,8.15E-05,0.695875671,0.639793829
../data/EXJFBqlx1netrbC8Jybc_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.351980171,0.310704402,8.14E-05,0.568458106,0.586887694
../data/EXJFBqlx1netrbC8Jybc_responses.xlsx,HiFreq,Conf,0.156864821,4.07E-05,0.595654241,0.539755567,8.14E-05,0.950771246,0.703663007
../data/f3pqb0lQCJ1KTNusVBCk_responses.xlsx,AllFreq,Conf,0.146381022,4.09E-05,0.461418376,0.396392841,8.14E-05,0.762473824,0.667333441
../data/f3pqb0lQCJ1KTNusVBCk_responses.xlsx,LoFreq,Conf,0.170573084,4.07E-05,0.617763917,0.616307965,8.14E-05,1.05943393,0.724938438
../data/f3pqb0lQCJ1KTNusVBCk_responses.xlsx,HiFreq,Conf,0.089414886,4.07E-05,0.396209588,0.247362648,8.14E-05,0.614785288,0.607870606
../data/F4Inj4dUN2p819y66FMy_responses.xlsx,AllFreq,Conf,0.122920872,4.07E-05,0.460307509,1.037571703,0.440588827,1.380262522,0.796641551
../data/F4Inj4dUN2p819y66FMy_responses.xlsx,LoFreq,Conf,0.025683995,4.09E-05,0.72991888,1.812370442,0.661078197,2.169421705,0.901578297
../data/F4Inj4dUN2p819y66FMy_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.285724472,0.689610008,0.151653748,0.95326698,0.686964787
../data/F5byVBDpa03pXVUqdAvn_responses.xlsx,AllFreq,Conf,0,4.07E-05,0.464805135,0.218072222,3.13E-05,0.474677484,0.561224189
../data/F5byVBDpa03pXVUqdAvn_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.334929257,0.003022653,3.13E-05,0.305403889,0.5008208
../data/F5byVBDpa03pXVUqdAvn_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.706007072,0.497562378,3.13E-05,0.856135205,0.637429025
../data/F6NsJsSyi6HPafh2E88X_responses.xlsx,AllFreq,Conf,0,4.39E-05,0.126812756,0,3.13E-05,0.103951858,0.499968329
../data/F6NsJsSyi6HPafh2E88X_responses.xlsx,LoFreq,Conf,0,6.60E-05,0.07653166,0,3.13E-05,0.062713198,0.499968329
../data/F6NsJsSyi6HPafh2E88X_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.469996015,0.218084065,3.13E-05,0.501949605,0.561227489
../data/f7gT3xYnAXunkGPgdBFj_responses.xlsx,AllFreq,Conf,0.018909797,4.08E-05,0.155664409,0.391602668,0.005123523,0.649591116,0.616394383
../data/f7gT3xYnAXunkGPgdBFj_responses.xlsx,LoFreq,Conf,0.117718642,4.07E-05,0.269781254,0.203064899,8.14E-05,0.674204512,0.609175575
../data/f7gT3xYnAXunkGPgdBFj_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.111294537,0.400636567,0.06609466,0.676561413,0.611451368
../data/FaGYjTjXlTp7IlBQN0Rq_responses.xlsx,AllFreq,Conf,0.688252164,4.07E-05,0.809160978,0.475860134,8.14E-05,1.721540659,0.885105907
../data/FaGYjTjXlTp7IlBQN0Rq_responses.xlsx,LoFreq,Conf,0.644984931,4.07E-05,0.855521354,0.848942104,8.15E-05,1.955767133,0.902492754
../data/FaGYjTjXlTp7IlBQN0Rq_responses.xlsx,HiFreq,Conf,0.704764127,4.07E-05,0.800198389,0.147231146,3.12E-05,1.659533605,0.864562594
../data/FaSlI9fBd6i3BMXHY4Yj_responses.xlsx,AllFreq,Conf,0.033431687,4.08E-05,0.342870687,0.478840368,8.14E-05,0.727218516,0.644740798
../data/FaSlI9fBd6i3BMXHY4Yj_responses.xlsx,LoFreq,Conf,0.114767462,4.07E-05,0.456824924,0.40095382,8.14E-05,0.789318846,0.656110325
../data/FaSlI9fBd6i3BMXHY4Yj_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.346722711,0.506965329,8.14E-05,0.774881945,0.639917758
../data/fcw3HbDUMWmThgo0nOpW_responses.xlsx,AllFreq,Conf,0.001002806,4.07E-05,0.380415322,0,3.13E-05,0.262005161,0.5004697
../data/fcw3HbDUMWmThgo0nOpW_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.434953134,0,3.13E-05,0.306972364,0.499968329
../data/fcw3HbDUMWmThgo0nOpW_responses.xlsx,HiFreq,Conf,0.033814451,4.07E-05,0.479391781,0,3.13E-05,0.345397638,0.516874483
../data/FEEvbEK7stuiBAnf3Sad_responses.xlsx,AllFreq,Conf,0.723284878,4.07E-05,0.855591059,1.59805185,8.16E-05,3.204517971,0.96355207
../data/FEEvbEK7stuiBAnf3Sad_responses.xlsx,LoFreq,Conf,0.499007539,4.07E-05,0.811210532,2.012152635,8.16E-05,3.01972559,0.959847925
../data/FEEvbEK7stuiBAnf3Sad_responses.xlsx,HiFreq,Conf,0.882698147,4.07E-05,0.925260056,0,8.16E-05,3.521790416,0.941289446
../data/fI0bT2B8KCvOUsMH4cmO_responses.xlsx,AllFreq,Conf,0.323783729,0.1963795,0.423996258,0.724195642,0.122740301,1.18578715,0.79409041
../data/fI0bT2B8KCvOUsMH4cmO_responses.xlsx,LoFreq,Conf,0.538750735,0.198017891,0.70697936,1.461766349,0.290875799,2.181425252,0.929970106
../data/fI0bT2B8KCvOUsMH4cmO_responses.xlsx,HiFreq,Conf,0.080992409,4.07E-05,0.164050808,0.3872214,8.14E-05,0.895265511,0.63957032
../data/fLVLDMAxrDiqOTRg1WYl_responses.xlsx,AllFreq,Conf,0.252057069,4.07E-05,0.389324873,0.035213458,3.13E-05,0.518784767,0.63341596
../data/fLVLDMAxrDiqOTRg1WYl_responses.xlsx,LoFreq,Conf,0.205012301,4.07E-05,0.370325729,0,3.13E-05,0.41093061,0.602467986
../data/fLVLDMAxrDiqOTRg1WYl_responses.xlsx,HiFreq,Conf,0.201195148,4.07E-05,0.474206014,0.315727904,8.14E-05,0.85136785,0.671092451
../data/fMgAnF1NJ9lvbUgiWURx_responses.xlsx,AllFreq,Conf,0.224097488,0.045964854,0.343893003,0.245150415,8.14E-05,0.681582651,0.665382281
../data/fMgAnF1NJ9lvbUgiWURx_responses.xlsx,LoFreq,Conf,0.421567232,0.020533873,0.616755657,0.616235549,8.16E-05,1.330576817,0.808128331
../data/fMgAnF1NJ9lvbUgiWURx_responses.xlsx,HiFreq,Conf,0.00513638,6.60E-05,0.095999982,0.064618946,3.13E-05,0.347421948,0.520660491
../data/FNkfqnyOpNtvEqN7MYfc_responses.xlsx,AllFreq,Conf,0.257265551,4.07E-05,0.357892272,0,3.13E-05,0.535632228,0.628592956
../data/FNkfqnyOpNtvEqN7MYfc_responses.xlsx,LoFreq,Conf,0.092492629,4.07E-05,0.226459144,0,3.13E-05,0.383261098,0.546211714
../data/FNkfqnyOpNtvEqN7MYfc_responses.xlsx,HiFreq,Conf,0.421581336,4.07E-05,0.545482457,0,3.13E-05,0.825765873,0.710745645
../data/fOVJ0nYV8S8AQdOUSt3Q_responses.xlsx,AllFreq,Conf,0.693954074,4.07E-05,0.780509516,0,3.13E-05,1.171803706,0.846923387
../data/fOVJ0nYV8S8AQdOUSt3Q_responses.xlsx,LoFreq,Conf,0.575398755,4.07E-05,0.711375909,0,3.13E-05,1.028438379,0.787649483
../data/fOVJ0nYV8S8AQdOUSt3Q_responses.xlsx,HiFreq,Conf,0.811829839,4.07E-05,0.898259653,0,8.14E-05,1.541055422,0.905857537
../data/Fr4XGLJm6EIgpNw0WyD4_responses.xlsx,AllFreq,Conf,0,6.60E-05,0.025688041,0.259130398,9.92E-05,0.592872577,0.57263802
../data/Fr4XGLJm6EIgpNw0WyD4_responses.xlsx,LoFreq,Conf,0,6.60E-05,0.049601268,0.227557431,0.000134238,0.63814841,0.563865922
../data/Fr4XGLJm6EIgpNw0WyD4_responses.xlsx,HiFreq,Conf,0,6.60E-05,0.050421945,0.272522116,9.12E-05,0.684523836,0.576348078
../data/Fsm4xsL3xyfP3uUeFBtE_responses.xlsx,AllFreq,Conf,0.054224805,4.07E-05,0.15093259,0.116418677,8.15E-05,0.416933752,0.558095877
../data/Fsm4xsL3xyfP3uUeFBtE_responses.xlsx,LoFreq,Conf,0,6.60E-05,0.062645253,0,3.13E-05,0.131821006,0.499968329
../data/Fsm4xsL3xyfP3uUeFBtE_responses.xlsx,HiFreq,Conf,0.038744186,4.07E-05,0.237917903,0.684184416,0.260912744,1.04085598,0.697781648
../data/FThcQwVl7lBbPmbqijLk_responses.xlsx,AllFreq,Conf,0.163595648,4.07E-05,0.287323952,0.484438703,0.132966005,0.840202789,0.693814781
../data/FThcQwVl7lBbPmbqijLk_responses.xlsx,LoFreq,Conf,0.153414629,4.07E-05,0.341557888,0.684047744,0.200777926,1.135886687,0.733788968
../data/FThcQwVl7lBbPmbqijLk_responses.xlsx,HiFreq,Conf,0.166770013,4.07E-05,0.333346837,0.310815655,8.14E-05,0.743700658,0.655795176
../data/g3hR3K9F4Bb28KbBMUPn_responses.xlsx,AllFreq,Conf,0,4.30E-05,0.070116538,0,3.13E-05,0.062092975,0.499968329
../data/g3hR3K9F4Bb28KbBMUPn_responses.xlsx,LoFreq,Conf,0,6.60E-05,0.026548622,0,3.13E-05,0.033214377,0.499968329
../data/g3hR3K9F4Bb28KbBMUPn_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.429639486,0.86236401,0.225526845,1.314462992,0.728818055
../data/g9GYR9WIOjvQIf2Ptry2_responses.xlsx,AllFreq,Conf,0,4.07E-05,0.368352163,0.385650885,8.14E-05,0.634789889,0.607386395
../data/g9GYR9WIOjvQIf2Ptry2_responses.xlsx,LoFreq,Conf,0,4.07E-05,0.297287086,0.078064882,3.13E-05,0.364141214,0.521973194
../data/g9GYR9WIOjvQIf2Ptry2_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.560185543,0.84571109,0.256566346,1.236514503,0.724909023
../data/GC31FbnjdKe80uqcQH31_responses.xlsx,AllFreq,Conf,0.218994811,0.036066391,0.344629031,0.438580787,0.073900033,0.799058789,0.704516763
../data/GC31FbnjdKe80uqcQH31_responses.xlsx,LoFreq,Conf,0.263976963,0.040771545,0.435807126,0.379780716,8.14E-05,0.847677256,0.709830945
../data/GC31FbnjdKe80uqcQH31_responses.xlsx,HiFreq,Conf,0.174086759,4.07E-05,0.350332724,0.492302629,0.014191345,0.920409929,0.699378886
../data/gk6eMjDNtUySn0U9wtR4_responses.xlsx,AllFreq,Conf,0.057257153,4.07E-05,0.152336277,0.316566307,0.020856501,0.620659452,0.612057289
../data/gk6eMjDNtUySn0U9wtR4_responses.xlsx,LoFreq,Conf,0.0700031,4.07E-05,0.186984981,0.080198411,3.13E-05,0.453117846,0.555990752
../data/gk6eMjDNtUySn0U9wtR4_responses.xlsx,HiFreq,Conf,0.03655756,4.07E-05,0.185948522,0.557706955,0.182119273,0.894204266,0.665915231
../data/guHJc4v7958HPlfQyyLq_responses.xlsx,AllFreq,Conf,0.088718035,4.07E-05,0.234367202,0.153358806,8.15E-05,0.488335063,0.583659815
../data/guHJc4v7958HPlfQyyLq_responses.xlsx,LoFreq,Conf,0.136209085,4.07E-05,0.286866007,0.053854011,3.13E-05,0.50181434,0.581184703
../data/guHJc4v7958HPlfQyyLq_responses.xlsx,HiFreq,Conf,0.039533923,4.07E-05,0.248091183,0.242201518,8.14E-05,0.56343913,0.585017039
../data/gwUVwxWFv1FLS2I4L9KN_responses.xlsx,AllFreq,Conf,0,6.60E-05,0.027872798,1.3320048,1.073015953,1.595492864,0.826442254
../data/gwUVwxWFv1FLS2I4L9KN_responses.xlsx,LoFreq,Conf,0,6.60E-05,0.056914023,1.267622756,0.958867184,1.581083054,0.814584554
../data/gwUVwxWFv1FLS2I4L9KN_responses.xlsx,HiFreq,Conf,0,6.60E-05,0.053401842,1.431953666,1.114840434,1.754470869,0.84384933
../data/Haj0kheBS6F8QtdMi95i_responses.xlsx,AllFreq,Conf,0.323352313,0.125174461,0.434277456,0.942876896,0.548526362,1.347493562,0.828951703
../data/Haj0kheBS6F8QtdMi95i_responses.xlsx,LoFreq,Conf,0.528632787,4.07E-05,0.687293999,1.573402852,0.894954218,2.346046112,0.936676165
../data/Haj0kheBS6F8QtdMi95i_responses.xlsx,HiFreq,Conf,0.113513317,4.07E-05,0.232163297,0.670033317,0.253323382,1.090031081,0.718126457
../data/Hbco4qGiMfx4NgLFfwrX_responses.xlsx,AllFreq,Conf,0,4.07E-05,0.366642903,0.153311571,3.13E-05,0.372814637,0.543120168
../data/Hbco4qGiMfx4NgLFfwrX_responses.xlsx,LoFreq,Conf,0.245451388,4.07E-05,0.484391126,0,3.13E-05,0.468996331,0.622686249
../data/Hbco4qGiMfx4NgLFfwrX_responses.xlsx,HiFreq,Conf,0,4.07E-05,0.345768301,0.10257798,3.13E-05,0.373604651,0.528872073
