"File","WordFreq","R","Rmin","Rmax","dprime","dmin","dmax","AUROC","logL"
"../data/09RaN4UIEharoVW5g8y6_responses.xlsx","AllFreq",0.212044841449518,4.07904270578228e-05,0.352908545047833,0,3.13384721580352e-05,0.432748376891289,0.605984033759796,-373.790447244656
"../data/09RaN4UIEharoVW5g8y6_responses.xlsx","LoFreq",0.212044841449518,4.07904270578228e-05,0.352908545047833,0,3.13384721580352e-05,0.432748376891289,0.605984033759796,-373.790447244656
"../data/09RaN4UIEharoVW5g8y6_responses.xlsx","HiFreq",0.212044841449518,4.07904270578228e-05,0.352908545047833,0,3.13384721580352e-05,0.432748376891289,0.605984033759796,-373.790447244656
"../data/0byyJjFw7xaS6bv4Xbbl_responses.xlsx","AllFreq",0.0121767455655862,4.44832695970022e-05,0.115592593605578,0,3.13384721580352e-05,0.1001281689092,0.5060563158886,-345.522725702747
"../data/0byyJjFw7xaS6bv4Xbbl_responses.xlsx","LoFreq",0.0121767455655862,4.44832695970022e-05,0.115592593605578,0,3.13384721580352e-05,0.1001281689092,0.5060563158886,-345.522725702747
"../data/0byyJjFw7xaS6bv4Xbbl_responses.xlsx","HiFreq",0.0121767455655862,4.44832695970022e-05,0.115592593605578,0,3.13384721580352e-05,0.1001281689092,0.5060563158886,-345.522725702747
