"Task Condition","Fit type","File","R","Rmin","Rmax","dprime","dmin","dmax","AUROC"
"Sheet1","Conf","..\..\Data/0frgcAbRqChDchaRBwUo_responses.xlsx",0.271386915377018,4.07974558430131e-05,0.477294217137514,1.16092888591351,0.620039731427466,1.677430900856,0.842197091996695
"Sheet1","Conf","..\..\Data/0frgcAbRqChDchaRBwUo_responses.xlsx",0.271386915377018,4.07974558430131e-05,0.477294217137514,1.16092888591351,0.620039731427466,1.677430900856,0.842197091996695
"Sheet1","Conf","..\..\Data/0frgcAbRqChDchaRBwUo_responses.xlsx",0.271386915377018,4.07974558430131e-05,0.477294217137514,1.16092888591351,0.620039731427466,1.677430900856,0.842197091996695
"Sheet1","Conf","..\..\Data/0frgcAbRqChDchaRBwUo_responses.xlsx",0.271386915377018,4.07974558430131e-05,0.477294217137514,1.16092888591351,0.620039731427466,1.677430900856,0.842197091996695
