"File","Task Condition","Fit type","R","Rmin","Rmax","dprime","dmin","dmax","AUROC"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"../data/09RaN4UIEharoVW5g8y6_responses.xlsx",NA,NA,0.212044841449518,4.07904270578228e-05,0.352908545047833,0,3.13384721580352e-05,0.432748376891289,0.605984033759796
"../data/0byyJjFw7xaS6bv4Xbbl_responses.xlsx",NA,NA,0.0121767455655862,4.44832695970022e-05,0.115592593605578,0,3.13384721580352e-05,0.1001281689092,0.5060563158886
"../data/0C3Qh8c36OkJxrrCDwUB_responses.xlsx",NA,NA,0.449531202411699,0.348882680425008,0.526085320089276,0,3.13384721580352e-05,0.387268042872663,0.724719692752387
"../data/0dJglgq09qU4bHYDfkET_responses.xlsx",NA,NA,0,4.06932362600074e-05,0.291543836188463,0.216471183588383,3.13384721580352e-05,0.579900891766824,0.560778007808494
"../data/0frgcAbRqChDchaRBwUo_responses.xlsx",NA,NA,0.271387102782536,4.0709336481683e-05,0.477285077551057,1.16093043221786,0.620091562313603,1.67744998801118,0.849699947380486
"../data/0QdYxTabECPS8sKiqFTT_responses.xlsx",NA,NA,0.131838564093078,4.06965887365217e-05,0.223853670290363,0.705278831737415,0.39938456024342,1.02237454703237,0.731611041931956
"../data/0VrYliuVSykEMQQiLToH_responses.xlsx",NA,NA,0.0856674384161956,0.00757421637340181,0.165732383915003,0.280538618696878,0.0156262400516324,0.535279086830327,0.614662588388455
"../data/11qM4eXcxkc1hI23kKW9_responses.xlsx",NA,NA,0.408278651651764,0.119227587679017,0.543895942218362,0.441506778491841,8.14943934448948e-05,1.07900138733578,0.776572843454232
"../data/15TRDE8yE1yymY1CUJF7_responses.xlsx",NA,NA,0.174363837038577,4.07231931152918e-05,0.387671065902001,0.0405676835694127,3.13384721580352e-05,0.409662900523813,0.59658958015234
"../data/18Qs0CslyhfR5XeoHYbb_responses.xlsx",NA,NA,0,6.60408543905442e-05,0.0575096293790601,0,3.13384721580352e-05,0.0899187870748272,0.499968328757859
"../data/1ak7yQUoIX150qiE0LYe_responses.xlsx",NA,NA,0.120625130310484,4.06943263471552e-05,0.540117852268922,0.455192484127517,8.13990967460703e-05,0.778034377609105,0.671228764666012
"../data/1OAr1dV6PSYYmDOGGm1L_responses.xlsx",NA,NA,0.528006356051483,4.07193761688196e-05,0.731867099113956,0.757001239854466,8.16022148604592e-05,1.55039692280615,0.860032712993416
"../data/20kmkNdmxVqWCIS3cNfy_responses.xlsx",NA,NA,0.178584113730287,4.0706388943671e-05,0.424062850478742,0.635345398451153,0.114718533462254,1.03320732630051,0.731589606181387
"../data/26Y7x8Mxrs2uYKsOK6Me_responses.xlsx",NA,NA,0.429253374881621,0.0704732934004903,0.57293219460478,0.818589065286495,0.344166882568522,1.37953689272153,0.839252180736821
"../data/2BU3ABHCxKPryrTskobX_responses.xlsx",NA,NA,0,5.76738391358371e-05,0.107271902676394,0,3.13384721580352e-05,0.0994762648931885,0.499968328757859
"../data/35dAEhLbJITN0UNcxYTm_responses.xlsx",NA,NA,0.0212100880739885,4.08674368231151e-05,0.0948291109414901,0.191080496209907,8.14535314711478e-05,0.4580288210146,0.563156815936054
"../data/3gjgXV5oRLIHsS9R4idI_responses.xlsx",NA,NA,0,4.57635529148633e-05,0.10115005798212,0,3.13384721580352e-05,0.103078257488102,0.499968328757859
"../data/3PwxlD6Y7RDPN1Ctf82w_responses.xlsx",NA,NA,0.175861174039069,4.07029353334001e-05,0.383565568136822,0.708704013140097,0.235545842390206,1.13120831753013,0.745915301853529
"../data/3U0or9D0yXooHchaEbQ4_responses.xlsx",NA,NA,0.396865049946298,0.114294135252162,0.50346983213539,0.837471974326261,0.419253389399589,1.38161795858737,0.832840505830063
"../data/42EdqEDitqM3OH15Uyya_responses.xlsx",NA,NA,0,4.57763637185456e-05,0.0441630887456423,0,3.13384721580352e-05,0.178990356232142,0.499968328757859
"../data/4gycIiueXXKkAQ0sPtji_responses.xlsx",NA,NA,0,4.07040939323562e-05,0.19721290948295,0.591580470718948,0.229337717758034,0.813301055521768,0.662033932406757
"../data/4o9gKp3jnoFy8J2pmGVh_responses.xlsx",NA,NA,0,4.07037481454664e-05,0.904640794895601,2.50532341234789,8.14436387015968e-05,2.76405646310564,0.95875972896556
"../data/4SeUCr4ST8Oa40LiOKxd_responses.xlsx",NA,NA,0.189721616815786,4.06976100351144e-05,0.309204626557402,0,3.13384721580352e-05,0.368679102315945,0.594823128446933
"../data/5hEVrS5OUJ37PXjM2jVj_responses.xlsx",NA,NA,0.0461833183752585,6.12156713652454e-05,0.349200673720066,0,3.13384721580352e-05,0.197239728474673,0.523058525262513
"../data/5jcUEO9WFjMe4oUaPfCM_responses.xlsx",NA,NA,0,4.57598152543246e-05,0.054210776154624,0,3.13384721580352e-05,0.19110312958365,0.499968328757859
"../data/5KsLDbBTCb9P7hFB9xVx_responses.xlsx",NA,NA,0.23710613668926,0.045943378518173,0.343777042910473,0.0859815575612381,8.15156860881116e-05,0.495110051000766,0.637001422660433
"../data/665rTvPXsHfxTWQva0Td_responses.xlsx",NA,NA,0.174026296362799,0.0476802156688078,0.262317258967235,0.550874284841252,8.14407290041138e-05,1.07586023941413,0.712095592866262
"../data/6hMH5A4co701o6YQqvxh_responses.xlsx",NA,NA,0,4.06938692965386e-05,0.151703965069743,0.0228931679876557,3.13384721580352e-05,0.23613081239751,0.506424522349334
"../data/7ND4KAS1RxhJDpUwDTwU_responses.xlsx",NA,NA,0,4.06943133757185e-05,0.484017919241816,0.3038165968063,8.1403355737271e-05,0.594150995260477,0.584990846045912
"../data/7xvrlhTGaMaefbV3JmYm_responses.xlsx",NA,NA,0,4.07329174203691e-05,0.430824981739053,1.00018669621765,0.282174306179203,1.2031031844799,0.760058230974664
"../data/8080qLaYPMjGX1vGUvI4_responses.xlsx",NA,NA,0.0420424389112978,4.0784078407175e-05,0.182954610376779,0,3.13384721580352e-05,0.212669494945481,0.520988216677779
"../data/86SWdPFJX1UrRk3KXIhK_responses.xlsx",NA,NA,0.150005558647764,4.07155465856289e-05,0.334480400140535,1.01486605173648,0.575209931491678,1.43285303706916,0.798739822652351
"../data/8Oo65iouDr7MttFr8eU9_responses.xlsx",NA,NA,0.14170489295782,4.06971382555696e-05,0.234236862852444,0.799966883133819,0.483619616731594,1.15933478383705,0.75452927045535
"../data/90DNbHPl7P8OyednEqux_responses.xlsx",NA,NA,0.209640839662603,4.07030913244785e-05,0.523493729476756,1.26315386478215,0.700925907509563,1.66285859868188,0.852710327142177
"../data/9h0L5vT6bf7msMH7rpBb_responses.xlsx",NA,NA,0.462364247717731,0.139224315059085,0.588791724213007,0.0428265229548893,8.14413649587623e-05,0.59068164226541,0.737628346242673
"../data/9MPVq5xRrEEViGom5moa_responses.xlsx",NA,NA,0.417421756459869,4.06945579957613e-05,0.614254805757328,0.699068219875318,0.168272696985317,1.29426167561087,0.818951510171246
"../data/9NKjDpjUgYbaskMUxY0E_responses.xlsx",NA,NA,0.338554567555877,4.07130590605743e-05,0.535202580608261,0.507358336848172,8.14603742271216e-05,1.12294994299852,0.761860027524563
"../data/9PM1e0t89EI4lSHm1mau_responses.xlsx",NA,NA,0.159382322792302,0.0363436062237412,0.258906900142639,0.108951135942189,8.15012134034021e-05,0.503573592266851,0.60545781324663
"../data/9rpiFGFvclamDrbyalHn_responses.xlsx",NA,NA,0.13218066594456,4.07000298069572e-05,0.586672926721815,0.321115880466037,8.13921005479081e-05,0.739413278334586,0.64396777718548
"../data/9wMxnd2HhYrD63Ni7y9R_responses.xlsx",NA,NA,0.108203173112597,4.06975381538692e-05,0.329959660341897,0.136714972900749,3.13384721580352e-05,0.461561849910613,0.588396899025611
"../data/a0mGaLjGavE4oQHYsCUv_responses.xlsx",NA,NA,0.47677566763396,0.264793387524679,0.560737496052629,1.00642152418282,0.256156931996616,1.735557064602,0.875056854272316
"../data/a6d5HiN2MT67uLxuw77D_responses.xlsx",NA,NA,0,4.57701298339758e-05,0.0481528994720449,0,3.13384721580352e-05,0.158280097071848,0.499968328757859
"../data/a7UHvqavy3wNbVwTLSPW_responses.xlsx",NA,NA,0.212532581896851,4.06981404068672e-05,0.399951639448014,0.725801501489501,0.328876585122486,1.15106121922119,0.760550195935593
"../data/a9myavWihbGPimDfeBuw_responses.xlsx",NA,NA,0.435072941094343,0.21283689691323,0.543960064162847,0.960603792717307,0.386351551131092,1.53462901555848,0.859403679965453
"../data/ACgyhnxLa8BwQEp0jqg4_responses.xlsx",NA,NA,0.0721172298868005,4.07028066910227e-05,0.461210982982496,0.523006571209482,8.13849019804769e-05,0.810966277080052,0.669805212571646
"../data/aFdlob7xQe0Nkoo5bIM0_responses.xlsx",NA,NA,0.0924292464950098,4.06965634937122e-05,0.304823665023932,0.833613260828532,0.394690610008116,1.15869914316256,0.747726158744172
"../data/aFWuMmWP6ingJtdOPLps_responses.xlsx",NA,NA,0.0258654482097586,4.09068818631328e-05,0.0982640641051036,0.110459942808915,8.16072595224709e-05,0.411467961463802,0.543215503706506
"../data/aJcrJ8M1IchvYCFKj7lp_responses.xlsx",NA,NA,0.0398447941553133,5.80460675900111e-05,0.184443550204562,0,3.13384721580352e-05,0.193698051277924,0.519889463902018
"../data/Ak2Wvv4oJPUi339vLe63_responses.xlsx",NA,NA,0.335826238079528,0.146189260057046,0.471452474361234,0.552304893138788,0.186629952496775,0.915721118098136,0.768720278563251
"../data/aknEH1A6P6TPkt4UtWP4_responses.xlsx",NA,NA,0.0491312785204689,4.0746116557679e-05,0.196257024969724,0.169431906517741,3.13384721580352e-05,0.446944857301839,0.569858501622548
"../data/aM3Kw1D888nylpTvov6u_responses.xlsx",NA,NA,0.012791449652407,4.57688491761731e-05,0.0799911500765521,0.0176774839541022,3.13384721580352e-05,0.257226963201859,0.511285269533801
"../data/APb1yHY02MDw6uIMXsGP_responses.xlsx",NA,NA,0,5.22751370320326e-05,0.179458872859688,0.010848396512863,3.13384721580352e-05,0.208548504518695,0.503027840886261
"../data/aq479F2OiHvxdVs3uE1d_responses.xlsx",NA,NA,0.262241045131992,0.0442794869605341,0.379138109987922,0.115071006738371,8.15302002579043e-05,0.579219408318346,0.65499563787489
"../data/aTLctsSSDxDNOxjny6hM_responses.xlsx",NA,NA,0.204297272823355,4.06965310650916e-05,0.866750406874045,2.90364958503637,1.56965427757639,3.3681668105348,0.978649999445224
"../data/b1UDYv3vLQsRXOqb33ga_responses.xlsx",NA,NA,0.334911370324968,0.127720126878225,0.450597116816344,0,3.13384721580352e-05,0.309568536446771,0.66741340686167
"../data/BBhfuqXNkrBhghK87DsX_responses.xlsx",NA,NA,0.129178597210525,4.0708787676191e-05,0.255231892759934,0.696040893998707,0.255149623199029,1.13367268269245,0.728784261363671
"../data/BBQgWA4Em8oSWMLx6pD6_responses.xlsx",NA,NA,0.535439430189102,0.325165529087859,0.644431088107195,1.04931925146698,0.589865316272663,1.5131222309793,0.893335907312121
"../data/bddlnTSAiLsaHFpS9AQp_responses.xlsx",NA,NA,0.229575850859717,4.0698130797506e-05,0.486122089672901,0.162003560737948,3.13384721580352e-05,0.592081052085448,0.649870125486814
"../data/bemm0iU4kWxNLDOLRuwt_responses.xlsx",NA,NA,0.0686168964230601,0.00185087414671819,0.14283777223684,0.214782022247513,8.17375498362576e-05,0.623203959300467,0.59047276500587
"../data/BEwXspCxVBrlwnnWoNNv_responses.xlsx",NA,NA,0.348315852516168,4.06973773978144e-05,0.546901391591753,0,3.13384721580352e-05,0.727044764447709,0.674115223420813
"../data/BhuXxSlAESArmyCtFEyf_responses.xlsx",NA,NA,0.403032460933725,4.06998264835212e-05,0.587455008739723,0.0734300536641046,8.14849140569055e-05,0.684094766500145,0.713828516172271
"../data/BnnwA7h5gxb7c2jKGDjl_responses.xlsx",NA,NA,0,4.07132293846826e-05,0.457607103383298,0.473990971164863,8.14334248313659e-05,0.713761261929179,0.631164695117604
"../data/BRCnD6kItx98qCCRW7MO_responses.xlsx",NA,NA,0.0252923235039687,4.28948779229938e-05,0.46430405266524,1.32859354796225,0.670797364357407,1.61908297750562,0.830221068218407
"../data/brKsa3lhnOSooByTqaSi_responses.xlsx",NA,NA,0.0422073420656367,4.07022917878902e-05,0.256674259502223,0.889550026501309,0.469087054620511,1.1544071277796,0.746309805558667
"../data/bslCpghpkeRqiG5TypEt_responses.xlsx",NA,NA,0,4.06940979581522e-05,0.219110785648711,0.123405562342397,3.13384721580352e-05,0.363733029056054,0.534726904792933
"../data/cey7wlOYPHuh3eEbUA1L_responses.xlsx",NA,NA,0,4.30759099586664e-05,0.248271685037599,0,3.13384721580352e-05,0.181798158732571,0.499968328757859
"../data/Civ8jdtyhrJeU0JcJ5m4_responses.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA
"../data/cj69Om7OukRikUDfOWXC_responses.xlsx",NA,NA,0.329349546029583,0.0371988456503418,0.466821320447352,0.741318876808728,0.25167773730276,1.26807868593851,0.79861202844404
"../data/cLxXDFgr6nnroVYLHDx1_responses.xlsx",NA,NA,0.262319113121311,4.06937027911993e-05,0.452983968753634,0.626512940066689,0.155107136717384,1.10691141882552,0.757276788371655
"../data/Cnu9MncTroHAKmmRY5oa_responses.xlsx",NA,NA,0.471572915253869,4.07163428202932e-05,0.588719662843723,2.57983377575336,2.10822647213773,3.39672700160091,0.978638653643202
"../data/cTk7v32c5SOscYoWEP1b_responses.xlsx",NA,NA,0.55894803600107,0.366520897843767,0.665917751602773,1.06665854389161,0.499849776694441,1.59250046759267,0.900342905870275
"../data/cxCdkdtKXasHO7KgaAil_responses.xlsx",NA,NA,0.416717493265731,0.243113233244327,0.519554305011206,0.21309136555758,8.1399907535297e-05,0.74393431489786,0.74323099577532
"../data/d3ENGYqtS0M2cipB7IaN_responses.xlsx",NA,NA,0.100458887106948,0.0360659140160656,0.165609114640854,0.00258541608672521,3.13384721580352e-05,0.453280914133984,0.550850498626914
"../data/D95ms7JHPAGc5QDTcRtT_responses.xlsx",NA,NA,0.233270084551961,0.0838227575149755,0.335952569268125,0.530194732189876,0.196907487556105,0.866390977229206,0.728584256453814
"../data/D9Yd8tC7yEfBGutCdJa9_responses.xlsx",NA,NA,0.136170232780485,0.0389672780572094,0.231478171376966,0.431497996418893,0.110981277363182,0.728508962578435,0.671545637073905
"../data/Dck1yEyMxo75mFmiOP4U_responses.xlsx",NA,NA,0.13147499417329,5.99512779601024e-05,0.326150319026154,0,3.13384721580352e-05,0.325008765662475,0.565701661868843
"../data/DMy3dmyO5xKMSLkICBTR_responses.xlsx",NA,NA,0.200966333169245,4.07189103201411e-05,0.497583756629112,0.432815144432674,8.1424645085439e-05,0.835052353461576,0.696459519422206
"../data/Dnefkqq8eFvwxGpXu9AO_responses.xlsx",NA,NA,0.468921641989298,0.403631605059641,0.534054455733405,0.363353584710446,8.14165980549618e-05,0.857564726339327,0.788229441257045
"../data/dpe9eGDmr3YvTipVN3Cv_responses.xlsx",NA,NA,0.39064760285709,0.281356436372614,0.488437327609807,0.253329886210699,8.1531748284451e-05,0.686739822721563,0.738577339201129
"../data/DQKtnphD9xuu9nDWQ4QK_responses.xlsx",NA,NA,0.30926150465756,0.163339537428198,0.373880503367627,0,3.13384721580352e-05,0.566880156732183,0.654589286391001
"../data/DxIVmdHVvNLygqsihrB8_responses.xlsx",NA,NA,0.0358202239572302,4.67349638093661e-05,0.115995423875648,0,3.13384721580352e-05,0.242944734600088,0.5178773062662
"../data/eCGCJQtSYFO7tiNThGPV_responses.xlsx",NA,NA,0.124097307310493,5.34694642591446e-05,0.250327264350725,0,3.13384721580352e-05,0.345079557893271,0.562013052097882
"../data/ekYMQKAIWbMCbkEFYf0k_responses.xlsx",NA,NA,0.202982508942627,0.1172059585327,0.272851867128312,0.0265089917701134,8.14188636136566e-05,0.394904297676495,0.60741146966393
"../data/elo3SLTd6aahMlpv6DSJ_responses.xlsx",NA,NA,0,4.06952102411851e-05,0.168390940406073,0.143777442123252,3.13384721580352e-05,0.353336546188652,0.540446296573009
"../data/em3T90dauoSADClEIlLu_responses.xlsx",NA,NA,0.0426435305624241,5.68810349498041e-05,0.184993591219287,0,3.13384721580352e-05,0.200551415119485,0.521288743465902
"../data/eNHPKmyfo0xeCsOHt8fo_responses.xlsx",NA,NA,0,4.0930025013354e-05,0.557347732322805,0.530955671075383,8.13973008067181e-05,0.747969806636444,0.646240201715955
"../data/evKrfpE7Gv7kgP2IJqm5_responses.xlsx",NA,NA,0,4.06909982905791e-05,0.194607922083198,0.153537852141206,3.13384721580352e-05,0.357139292510275,0.543183605289414
"../data/EXJFBqlx1netrbC8Jybc_responses.xlsx",NA,NA,0.0430913780783173,4.19746947191266e-05,0.415601014317445,0.445616319399137,8.15117974359891e-05,0.695875671481488,0.639793829285736
"../data/f3pqb0lQCJ1KTNusVBCk_responses.xlsx",NA,NA,0.146381021619159,4.08503701147401e-05,0.461418375536897,0.39639284125689,8.14455927930009e-05,0.762473823688399,0.667333441067967
"../data/F4Inj4dUN2p819y66FMy_responses.xlsx",NA,NA,0.122920872190749,4.06972585069765e-05,0.460307509485253,1.03757170341182,0.440588826600462,1.38026252243436,0.79664155071805
"../data/F5byVBDpa03pXVUqdAvn_responses.xlsx",NA,NA,0,4.07049210910735e-05,0.464805134741625,0.218072222228049,3.13384721580352e-05,0.474677483775251,0.561224189088534
"../data/F6NsJsSyi6HPafh2E88X_responses.xlsx",NA,NA,0,4.38792369678062e-05,0.126812755707362,0,3.13384721580352e-05,0.10395185755256,0.499968328757859
"../data/f7gT3xYnAXunkGPgdBFj_responses.xlsx",NA,NA,0.0189097970068788,4.07801140738249e-05,0.155664408866868,0.391602667764141,0.00512352311042436,0.649591115776636,0.616394383024272
"../data/FaGYjTjXlTp7IlBQN0Rq_responses.xlsx",NA,NA,0.688252163520208,4.06946612158002e-05,0.809160978158584,0.475860133904978,8.14085557390433e-05,1.72154065871742,0.885105906978879
"../data/FaSlI9fBd6i3BMXHY4Yj_responses.xlsx",NA,NA,0.0334316867604274,4.08348935416738e-05,0.342870687187867,0.478840367794921,8.13890536974143e-05,0.727218515792043,0.644740797683426
"../data/fcw3HbDUMWmThgo0nOpW_responses.xlsx",NA,NA,0.0010028060173986,4.06925707386609e-05,0.380415321587598,0,3.13384721580352e-05,0.262005161063889,0.500469700007216
"../data/FEEvbEK7stuiBAnf3Sad_responses.xlsx",NA,NA,0.723284878149179,4.07001785622819e-05,0.855591059007286,1.59805185019901,8.15850565258819e-05,3.20451797110668,0.963552069997149
"../data/fI0bT2B8KCvOUsMH4cmO_responses.xlsx",NA,NA,0.323783728509402,0.196379499590717,0.423996257967852,0.724195642049326,0.122740300670829,1.18578714972528,0.794090409551245
"../data/fLVLDMAxrDiqOTRg1WYl_responses.xlsx",NA,NA,0.25205706873152,4.07117629951559e-05,0.389324872795003,0.0352134578565206,3.13384721580352e-05,0.518784766792286,0.633415960265665
"../data/fMgAnF1NJ9lvbUgiWURx_responses.xlsx",NA,NA,0.224097487650377,0.0459648538200195,0.343893003445107,0.245150414579209,8.14398531166763e-05,0.681582651170413,0.665382280844824
"../data/FNkfqnyOpNtvEqN7MYfc_responses.xlsx",NA,NA,0.257265550507174,4.07116929739271e-05,0.357892271965584,0,3.13384721580352e-05,0.53563222826504,0.628592956092689
"../data/fOVJ0nYV8S8AQdOUSt3Q_responses.xlsx",NA,NA,0.693954074149887,4.06994819349125e-05,0.780509515632821,0,3.13384721580352e-05,1.17180370606837,0.846923387445713
