"File","WordFreq","AUROCnofit","R","Rmin","Rmax","dprime","dmin","dmax","AUROC","logL"
"../data/Ph4ikT1rwiAGQLwmW5kC_responses.xlsx","HiFreq",0.53097973295462,0,6.60408543905442e-05,0.0390689303882688,0.213479105975123,0.000129220118077982,0.571758246153927,0.5599439601624,-136.273281083454
"../data/pkYmrOvDnA80ltrPd8th_responses.xlsx","AllFreq",0.619764639953701,0,4.0695036053401e-05,0.879202805023932,0.705238372270888,8.14281991950285e-05,1.03670927581523,0.690864698485257,-167.958793903087
"../data/pkYmrOvDnA80ltrPd8th_responses.xlsx","LoFreq",0.619764639953701,0,4.07081928988501e-05,0.90721113581764,0.715777052471435,3.13384721580352e-05,1.16660028318175,0.693482372690141,-144.918438968648
"../data/pkYmrOvDnA80ltrPd8th_responses.xlsx","HiFreq",0.619764639953701,0.750496438929409,4.06961969012821e-05,0.912646171237343,0,8.14032051645967e-05,1.13023990193522,0.875192779068584,-145.928965206761
"../data/pN7ly3qFENDySgHJ5Kgf_responses.xlsx","AllFreq",0.708073144267019,0,4.06927439439836e-05,0.796289104440625,2.11118801786221,3.11548064274918e-05,2.35169352868025,0.930641969408043,-290.518508331587
"../data/pN7ly3qFENDySgHJ5Kgf_responses.xlsx","LoFreq",0.662815076053903,0,4.07084289107624e-05,0.699631069053526,1.77230597740684,3.1160088707908e-05,2.04293436572292,0.894011938542235,-214.887640907416
"../data/pN7ly3qFENDySgHJ5Kgf_responses.xlsx","HiFreq",0.768820541472451,0,4.07082957440018e-05,0.920414827339875,2.57167513048501,8.14674008049792e-05,2.88523823895992,0.962180040358135,-164.569970809819
"../data/pPDl4XuoVjfHh7fcQDQq_responses.xlsx","AllFreq",0.735462307441139,0.780366971920623,0.554245742107366,0.837731455585266,0.311724458240595,3.11851268076938e-05,1.56305820152028,0.909268705976501,-273.752597796452
"../data/pPDl4XuoVjfHh7fcQDQq_responses.xlsx","LoFreq",0.735462307441139,0.724362102390087,0.137671285145222,0.834238351877047,0.710239219149111,8.1422371263622e-05,2.10914551942675,0.915031610971255,-194.733783459472
"../data/pPDl4XuoVjfHh7fcQDQq_responses.xlsx","HiFreq",0.735462307441139,0.814790547467914,0.557478228739149,0.870850127549801,0,8.1435004972517e-05,1.66382052270205,0.907337797063519,-186.266717068779
"../data/PsktWkVq7u5Vi9D8k2xa_responses.xlsx","AllFreq",0.594888513310252,0.294984709767412,4.0722049701238e-05,0.449062402215596,0.386211738829061,8.14534351134114e-05,1.09923748058778,0.723284001058346,-397.648275012831
"../data/PsktWkVq7u5Vi9D8k2xa_responses.xlsx","LoFreq",0.751955424631888,0.120966266811647,4.06923620382023e-05,0.799021411639032,1.90026677370599,0.204159715944368,2.27694062415963,0.920160543485053,-232.657022989926
"../data/PsktWkVq7u5Vi9D8k2xa_responses.xlsx","HiFreq",0.492685382116633,0,6.60408543905442e-05,0.0658619899134014,0,3.13384721580352e-05,0.220573107156585,0.499968328757859,-235.275856414167
"../data/pWeHCpM6oniLeQ3IWLl3_responses.xlsx","AllFreq",0,0,4.88031439548988e-05,0.286200436121278,0.210820700706376,3.13384721580352e-05,0.591308636927797,0.559202699159869,-112.816960385348
"../data/pWeHCpM6oniLeQ3IWLl3_responses.xlsx","LoFreq",0,0,4.06988349005487e-05,0.304863231952477,0.114748553038053,3.13384721580352e-05,0.575700361340844,0.532294186732088,-87.8787549478964
"../data/pWeHCpM6oniLeQ3IWLl3_responses.xlsx","HiFreq",0,0,4.06970867259456e-05,0.416712974916404,0.287259488994298,3.13384721580352e-05,0.757795438416237,0.580423058476299,-88.1612631644067
"../data/q076O9kSa6IuhQgK2T8k_responses.xlsx","AllFreq",0.646089105260216,0.370642071916303,4.07254126719805e-05,0.508735441418809,1.01112573401886,0.405998101137148,1.70277268281862,0.850406670226675,-275.898175530684
"../data/q076O9kSa6IuhQgK2T8k_responses.xlsx","LoFreq",0.689470211914795,0.272511846202267,4.06991981841114e-05,0.551001411047083,1.63975713493836,0.817495396523891,2.29542953545865,0.909688401708536,-174.858834450639
