"R","Rmin","Rmax","dprime","dmin","dmax","AUROC","File","Task Condition","Fit type"
0.23710613668926,0.045943378518173,0.343777042910473,0.0859815575612381,8.15156860881116e-05,0.495110051000766,0.637001422660433,"../data/5KsLDbBTCb9P7hFB9xVx_responses.xlsx","Sheet1","Conf"
0.174026296362799,0.0476802156688078,0.262317258967235,0.550874284841252,8.14407290041138e-05,1.07586023941413,0.712095592866262,"../data/665rTvPXsHfxTWQva0Td_responses.xlsx","Sheet1","Conf"
0,4.06938692965386e-05,0.151703965069743,0.0228931679876557,3.13384721580352e-05,0.23613081239751,0.506424522349334,"../data/6hMH5A4co701o6YQqvxh_responses.xlsx","Sheet1","Conf"
0,4.06943133757185e-05,0.484017919241816,0.3038165968063,8.1403355737271e-05,0.594150995260477,0.584990846045912,"../data/7ND4KAS1RxhJDpUwDTwU_responses.xlsx","Sheet1","Conf"
0,4.07329174203691e-05,0.430824981739053,1.00018669621765,0.282174306179203,1.2031031844799,0.760058230974664,"../data/7xvrlhTGaMaefbV3JmYm_responses.xlsx","Sheet1","Conf"
0.0420424389112978,4.0784078407175e-05,0.182954610376779,0,3.13384721580352e-05,0.212669494945481,0.520988216677779,"../data/8080qLaYPMjGX1vGUvI4_responses.xlsx","Sheet1","Conf"
0.150005558647764,4.07155465856289e-05,0.334480400140535,1.01486605173648,0.575209931491678,1.43285303706916,0.798739822652351,"../data/86SWdPFJX1UrRk3KXIhK_responses.xlsx","Sheet1","Conf"
0.14170489295782,4.06971382555696e-05,0.234236862852444,0.799966883133819,0.483619616731594,1.15933478383705,0.75452927045535,"../data/8Oo65iouDr7MttFr8eU9_responses.xlsx","Sheet1","Conf"
0.209640839662603,4.07030913244785e-05,0.523493729476756,1.26315386478215,0.700925907509563,1.66285859868188,0.852710327142177,"../data/90DNbHPl7P8OyednEqux_responses.xlsx","Sheet1","Conf"
0.462364247717731,0.139224315059085,0.588791724213007,0.0428265229548893,8.14413649587623e-05,0.59068164226541,0.737628346242673,"../data/9h0L5vT6bf7msMH7rpBb_responses.xlsx","Sheet1","Conf"
0.417421756459869,4.06945579957613e-05,0.614254805757328,0.699068219875318,0.168272696985317,1.29426167561087,0.818951510171246,"../data/9MPVq5xRrEEViGom5moa_responses.xlsx","Sheet1","Conf"
0.338554567555877,4.07130590605743e-05,0.535202580608261,0.507358336848172,8.14603742271216e-05,1.12294994299852,0.761860027524563,"../data/9NKjDpjUgYbaskMUxY0E_responses.xlsx","Sheet1","Conf"
0.159382322792302,0.0363436062237412,0.258906900142639,0.108951135942189,8.15012134034021e-05,0.503573592266851,0.60545781324663,"../data/9PM1e0t89EI4lSHm1mau_responses.xlsx","Sheet1","Conf"
0.13218066594456,4.07000298069572e-05,0.586672926721815,0.321115880466037,8.13921005479081e-05,0.739413278334586,0.64396777718548,"../data/9rpiFGFvclamDrbyalHn_responses.xlsx","Sheet1","Conf"
0.108203173112597,4.06975381538692e-05,0.329959660341897,0.136714972900749,3.13384721580352e-05,0.461561849910613,0.588396899025611,"../data/9wMxnd2HhYrD63Ni7y9R_responses.xlsx","Sheet1","Conf"
0.47677566763396,0.264793387524679,0.560737496052629,1.00642152418282,0.256156931996616,1.735557064602,0.875056854272316,"../data/a0mGaLjGavE4oQHYsCUv_responses.xlsx","Sheet1","Conf"
0,4.57701298339758e-05,0.0481528994720449,0,3.13384721580352e-05,0.158280097071848,0.499968328757859,"../data/a6d5HiN2MT67uLxuw77D_responses.xlsx","Sheet1","Conf"
0.212532581896851,4.06981404068672e-05,0.399951639448014,0.725801501489501,0.328876585122486,1.15106121922119,0.760550195935593,"../data/a7UHvqavy3wNbVwTLSPW_responses.xlsx","Sheet1","Conf"
0.435072941094343,0.21283689691323,0.543960064162847,0.960603792717307,0.386351551131092,1.53462901555848,0.859403679965453,"../data/a9myavWihbGPimDfeBuw_responses.xlsx","Sheet1","Conf"
0.0721172298868005,4.07028066910227e-05,0.461210982982496,0.523006571209482,8.13849019804769e-05,0.810966277080052,0.669805212571646,"../data/ACgyhnxLa8BwQEp0jqg4_responses.xlsx","Sheet1","Conf"
0.0924292464950098,4.06965634937122e-05,0.304823665023932,0.833613260828532,0.394690610008116,1.15869914316256,0.747726158744172,"../data/aFdlob7xQe0Nkoo5bIM0_responses.xlsx","Sheet1","Conf"
0.0258654482097586,4.09068818631328e-05,0.0982640641051036,0.110459942808915,8.16072595224709e-05,0.411467961463802,0.543215503706506,"../data/aFWuMmWP6ingJtdOPLps_responses.xlsx","Sheet1","Conf"
0.0398447941553133,5.80460675900111e-05,0.184443550204562,0,3.13384721580352e-05,0.193698051277924,0.519889463902018,"../data/aJcrJ8M1IchvYCFKj7lp_responses.xlsx","Sheet1","Conf"
0.335826238079528,0.146189260057046,0.471452474361234,0.552304893138788,0.186629952496775,0.915721118098136,0.768720278563251,"../data/Ak2Wvv4oJPUi339vLe63_responses.xlsx","Sheet1","Conf"
0.0491312785204689,4.0746116557679e-05,0.196257024969724,0.169431906517741,3.13384721580352e-05,0.446944857301839,0.569858501622548,"../data/aknEH1A6P6TPkt4UtWP4_responses.xlsx","Sheet1","Conf"
0.012791449652407,4.57688491761731e-05,0.0799911500765521,0.0176774839541022,3.13384721580352e-05,0.257226963201859,0.511285269533801,"../data/aM3Kw1D888nylpTvov6u_responses.xlsx","Sheet1","Conf"
0,5.22751370320326e-05,0.179458872859688,0.010848396512863,3.13384721580352e-05,0.208548504518695,0.503027840886261,"../data/APb1yHY02MDw6uIMXsGP_responses.xlsx","Sheet1","Conf"
0.262241045131992,0.0442794869605341,0.379138109987922,0.115071006738371,8.15302002579043e-05,0.579219408318346,0.65499563787489,"../data/aq479F2OiHvxdVs3uE1d_responses.xlsx","Sheet1","Conf"
0.204297272823355,4.06965310650916e-05,0.866750406874045,2.90364958503637,1.56965427757639,3.3681668105348,0.978649999445224,"../data/aTLctsSSDxDNOxjny6hM_responses.xlsx","Sheet1","Conf"
0.334911370324968,0.127720126878225,0.450597116816344,0,3.13384721580352e-05,0.309568536446771,0.66741340686167,"../data/b1UDYv3vLQsRXOqb33ga_responses.xlsx","Sheet1","Conf"
0.129178597210525,4.0708787676191e-05,0.255231892759934,0.696040893998707,0.255149623199029,1.13367268269245,0.728784261363671,"../data/BBhfuqXNkrBhghK87DsX_responses.xlsx","Sheet1","Conf"
0.535439430189102,0.325165529087859,0.644431088107195,1.04931925146698,0.589865316272663,1.5131222309793,0.893335907312121,"../data/BBQgWA4Em8oSWMLx6pD6_responses.xlsx","Sheet1","Conf"
0.229575850859717,4.0698130797506e-05,0.486122089672901,0.162003560737948,3.13384721580352e-05,0.592081052085448,0.649870125486814,"../data/bddlnTSAiLsaHFpS9AQp_responses.xlsx","Sheet1","Conf"
0.0686168964230601,0.00185087414671819,0.14283777223684,0.214782022247513,8.17375498362576e-05,0.623203959300467,0.59047276500587,"../data/bemm0iU4kWxNLDOLRuwt_responses.xlsx","Sheet1","Conf"
0.348315852516168,4.06973773978144e-05,0.546901391591753,0,3.13384721580352e-05,0.727044764447709,0.674115223420813,"../data/BEwXspCxVBrlwnnWoNNv_responses.xlsx","Sheet1","Conf"
0.403032460933725,4.06998264835212e-05,0.587455008739723,0.0734300536641046,8.14849140569055e-05,0.684094766500145,0.713828516172271,"../data/BhuXxSlAESArmyCtFEyf_responses.xlsx","Sheet1","Conf"
0,4.07132293846826e-05,0.457607103383298,0.473990971164863,8.14334248313659e-05,0.713761261929179,0.631164695117604,"../data/BnnwA7h5gxb7c2jKGDjl_responses.xlsx","Sheet1","Conf"
0.0252923235039687,4.28948779229938e-05,0.46430405266524,1.32859354796225,0.670797364357407,1.61908297750562,0.830221068218407,"../data/BRCnD6kItx98qCCRW7MO_responses.xlsx","Sheet1","Conf"
0.0422073420656367,4.07022917878902e-05,0.256674259502223,0.889550026501309,0.469087054620511,1.1544071277796,0.746309805558667,"../data/brKsa3lhnOSooByTqaSi_responses.xlsx","Sheet1","Conf"
0,4.06940979581522e-05,0.219110785648711,0.123405562342397,3.13384721580352e-05,0.363733029056054,0.534726904792933,"../data/bslCpghpkeRqiG5TypEt_responses.xlsx","Sheet1","Conf"
0,4.30759099586664e-05,0.248271685037599,0,3.13384721580352e-05,0.181798158732571,0.499968328757859,"../data/cey7wlOYPHuh3eEbUA1L_responses.xlsx","Sheet1","Conf"
NA,NA,NA,NA,NA,NA,NA,"../data/Civ8jdtyhrJeU0JcJ5m4_responses.xlsx","Sheet1","Conf"
0.329349546029583,0.0371988456503418,0.466821320447352,0.741318876808728,0.25167773730276,1.26807868593851,0.79861202844404,"../data/cj69Om7OukRikUDfOWXC_responses.xlsx","Sheet1","Conf"
0.262319113121311,4.06937027911993e-05,0.452983968753634,0.626512940066689,0.155107136717384,1.10691141882552,0.757276788371655,"../data/cLxXDFgr6nnroVYLHDx1_responses.xlsx","Sheet1","Conf"
0.471572915253869,4.07163428202932e-05,0.588719662843723,2.57983377575336,2.10822647213773,3.39672700160091,0.978638653643202,"../data/Cnu9MncTroHAKmmRY5oa_responses.xlsx","Sheet1","Conf"
0.55894803600107,0.366520897843767,0.665917751602773,1.06665854389161,0.499849776694441,1.59250046759267,0.900342905870275,"../data/cTk7v32c5SOscYoWEP1b_responses.xlsx","Sheet1","Conf"
0.416717493265731,0.243113233244327,0.519554305011206,0.21309136555758,8.1399907535297e-05,0.74393431489786,0.74323099577532,"../data/cxCdkdtKXasHO7KgaAil_responses.xlsx","Sheet1","Conf"
0.100458887106948,0.0360659140160656,0.165609114640854,0.00258541608672521,3.13384721580352e-05,0.453280914133984,0.550850498626914,"../data/d3ENGYqtS0M2cipB7IaN_responses.xlsx","Sheet1","Conf"
0.233270084551961,0.0838227575149755,0.335952569268125,0.530194732189876,0.196907487556105,0.866390977229206,0.728584256453814,"../data/D95ms7JHPAGc5QDTcRtT_responses.xlsx","Sheet1","Conf"
0.136170232780485,0.0389672780572094,0.231478171376966,0.431497996418893,0.110981277363182,0.728508962578435,0.671545637073905,"../data/D9Yd8tC7yEfBGutCdJa9_responses.xlsx","Sheet1","Conf"
0.13147499417329,5.99512779601024e-05,0.326150319026154,0,3.13384721580352e-05,0.325008765662475,0.565701661868843,"../data/Dck1yEyMxo75mFmiOP4U_responses.xlsx","Sheet1","Conf"
0.200966333169245,4.07189103201411e-05,0.497583756629112,0.432815144432674,8.1424645085439e-05,0.835052353461576,0.696459519422206,"../data/DMy3dmyO5xKMSLkICBTR_responses.xlsx","Sheet1","Conf"
0.468921641989298,0.403631605059641,0.534054455733405,0.363353584710446,8.14165980549618e-05,0.857564726339327,0.788229441257045,"../data/Dnefkqq8eFvwxGpXu9AO_responses.xlsx","Sheet1","Conf"
0.39064760285709,0.281356436372614,0.488437327609807,0.253329886210699,8.1531748284451e-05,0.686739822721563,0.738577339201129,"../data/dpe9eGDmr3YvTipVN3Cv_responses.xlsx","Sheet1","Conf"
0.30926150465756,0.163339537428198,0.373880503367627,0,3.13384721580352e-05,0.566880156732183,0.654589286391001,"../data/DQKtnphD9xuu9nDWQ4QK_responses.xlsx","Sheet1","Conf"
0.0358202239572302,4.67349638093661e-05,0.115995423875648,0,3.13384721580352e-05,0.242944734600088,0.5178773062662,"../data/DxIVmdHVvNLygqsihrB8_responses.xlsx","Sheet1","Conf"
0.124097307310493,5.34694642591446e-05,0.250327264350725,0,3.13384721580352e-05,0.345079557893271,0.562013052097882,"../data/eCGCJQtSYFO7tiNThGPV_responses.xlsx","Sheet1","Conf"
0.202982508942627,0.1172059585327,0.272851867128312,0.0265089917701134,8.14188636136566e-05,0.394904297676495,0.60741146966393,"../data/ekYMQKAIWbMCbkEFYf0k_responses.xlsx","Sheet1","Conf"
0,4.06952102411851e-05,0.168390940406073,0.143777442123252,3.13384721580352e-05,0.353336546188652,0.540446296573009,"../data/elo3SLTd6aahMlpv6DSJ_responses.xlsx","Sheet1","Conf"
0.0426435305624241,5.68810349498041e-05,0.184993591219287,0,3.13384721580352e-05,0.200551415119485,0.521288743465902,"../data/em3T90dauoSADClEIlLu_responses.xlsx","Sheet1","Conf"
0,4.0930025013354e-05,0.557347732322805,0.530955671075383,8.13973008067181e-05,0.747969806636444,0.646240201715955,"../data/eNHPKmyfo0xeCsOHt8fo_responses.xlsx","Sheet1","Conf"
0,4.06909982905791e-05,0.194607922083198,0.153537852141206,3.13384721580352e-05,0.357139292510275,0.543183605289414,"../data/evKrfpE7Gv7kgP2IJqm5_responses.xlsx","Sheet1","Conf"
0.0430913780783173,4.19746947191266e-05,0.415601014317445,0.445616319399137,8.15117974359891e-05,0.695875671481488,0.639793829285736,"../data/EXJFBqlx1netrbC8Jybc_responses.xlsx","Sheet1","Conf"
0.146381021619159,4.08503701147401e-05,0.461418375536897,0.39639284125689,8.14455927930009e-05,0.762473823688399,0.667333441067967,"../data/f3pqb0lQCJ1KTNusVBCk_responses.xlsx","Sheet1","Conf"
0.122920872190749,4.06972585069765e-05,0.460307509485253,1.03757170341182,0.440588826600462,1.38026252243436,0.79664155071805,"../data/F4Inj4dUN2p819y66FMy_responses.xlsx","Sheet1","Conf"
0,4.07049210910735e-05,0.464805134741625,0.218072222228049,3.13384721580352e-05,0.474677483775251,0.561224189088534,"../data/F5byVBDpa03pXVUqdAvn_responses.xlsx","Sheet1","Conf"
0,4.38792369678062e-05,0.126812755707362,0,3.13384721580352e-05,0.10395185755256,0.499968328757859,"../data/F6NsJsSyi6HPafh2E88X_responses.xlsx","Sheet1","Conf"
0.0189097970068788,4.07801140738249e-05,0.155664408866868,0.391602667764141,0.00512352311042436,0.649591115776636,0.616394383024272,"../data/f7gT3xYnAXunkGPgdBFj_responses.xlsx","Sheet1","Conf"
0.688252163520208,4.06946612158002e-05,0.809160978158584,0.475860133904978,8.14085557390433e-05,1.72154065871742,0.885105906978879,"../data/FaGYjTjXlTp7IlBQN0Rq_responses.xlsx","Sheet1","Conf"
0.0334316867604274,4.08348935416738e-05,0.342870687187867,0.478840367794921,8.13890536974143e-05,0.727218515792043,0.644740797683426,"../data/FaSlI9fBd6i3BMXHY4Yj_responses.xlsx","Sheet1","Conf"
0.0010028060173986,4.06925707386609e-05,0.380415321587598,0,3.13384721580352e-05,0.262005161063889,0.500469700007216,"../data/fcw3HbDUMWmThgo0nOpW_responses.xlsx","Sheet1","Conf"
0.723284878149179,4.07001785622819e-05,0.855591059007286,1.59805185019901,8.15850565258819e-05,3.20451797110668,0.963552069997149,"../data/FEEvbEK7stuiBAnf3Sad_responses.xlsx","Sheet1","Conf"
0.323783728509402,0.196379499590717,0.423996257967852,0.724195642049326,0.122740300670829,1.18578714972528,0.794090409551245,"../data/fI0bT2B8KCvOUsMH4cmO_responses.xlsx","Sheet1","Conf"
0.25205706873152,4.07117629951559e-05,0.389324872795003,0.0352134578565206,3.13384721580352e-05,0.518784766792286,0.633415960265665,"../data/fLVLDMAxrDiqOTRg1WYl_responses.xlsx","Sheet1","Conf"
0.224097487650377,0.0459648538200195,0.343893003445107,0.245150414579209,8.14398531166763e-05,0.681582651170413,0.665382280844824,"../data/fMgAnF1NJ9lvbUgiWURx_responses.xlsx","Sheet1","Conf"
0.257265550507174,4.07116929739271e-05,0.357892271965584,0,3.13384721580352e-05,0.53563222826504,0.628592956092689,"../data/FNkfqnyOpNtvEqN7MYfc_responses.xlsx","Sheet1","Conf"
0.693954074149887,4.06994819349125e-05,0.780509515632821,0,3.13384721580352e-05,1.17180370606837,0.846923387445713,"../data/fOVJ0nYV8S8AQdOUSt3Q_responses.xlsx","Sheet1","Conf"
0,6.60408543905442e-05,0.0256880409862362,0.259130398325449,9.92294607185029e-05,0.59287257683442,0.572638020033082,"../data/Fr4XGLJm6EIgpNw0WyD4_responses.xlsx","Sheet1","Conf"
0.0542248050998227,4.07052331115511e-05,0.150932590398029,0.116418677271727,8.14851774168559e-05,0.416933751957576,0.558095877343476,"../data/Fsm4xsL3xyfP3uUeFBtE_responses.xlsx","Sheet1","Conf"
0.163595647993969,4.07123123174767e-05,0.287323951935837,0.484438703060605,0.132966005491996,0.84020278900451,0.69381478075411,"../data/FThcQwVl7lBbPmbqijLk_responses.xlsx","Sheet1","Conf"
0,4.30294312090153e-05,0.0701165377639889,0,3.13384721580352e-05,0.0620929753466311,0.499968328757859,"../data/g3hR3K9F4Bb28KbBMUPn_responses.xlsx","Sheet1","Conf"
0,4.07389197364608e-05,0.368352162890329,0.385650885158646,8.14092670787412e-05,0.634789889198943,0.607386394590321,"../data/g9GYR9WIOjvQIf2Ptry2_responses.xlsx","Sheet1","Conf"
0.218994811099894,0.0360663911806169,0.344629031021557,0.438580786902173,0.0739000327294718,0.799058789497574,0.704516762673848,"../data/GC31FbnjdKe80uqcQH31_responses.xlsx","Sheet1","Conf"
0.0572571526466964,4.0708078707189e-05,0.152336277440448,0.316566306534359,0.0208565006268565,0.620659451617208,0.612057289293716,"../data/gk6eMjDNtUySn0U9wtR4_responses.xlsx","Sheet1","Conf"
0.0887180347277364,4.07449379243087e-05,0.234367202223606,0.153358806169075,8.15300314687364e-05,0.488335063079347,0.583659815387819,"../data/guHJc4v7958HPlfQyyLq_responses.xlsx","Sheet1","Conf"
0,6.60408543905442e-05,0.027872798035403,1.33200480007842,1.07301595334238,1.5954928643615,0.826442253916184,"../data/gwUVwxWFv1FLS2I4L9KN_responses.xlsx","Sheet1","Conf"
0.323352312928486,0.12517446136573,0.434277456426732,0.942876896404456,0.548526362335943,1.34749356220605,0.828951703214443,"../data/Haj0kheBS6F8QtdMi95i_responses.xlsx","Sheet1","Conf"
0,4.07101805715197e-05,0.366642903215408,0.153311570587095,3.13384721580352e-05,0.37281463726894,0.54312016750373,"../data/Hbco4qGiMfx4NgLFfwrX_responses.xlsx","Sheet1","Conf"
0.150376439384914,4.07059106587606e-05,0.31620263933602,0.315194595532539,8.14216374221294e-05,0.769050524032125,0.650048155072454,"../data/Hc2Si80G6Y7wOn4wfWlK_responses.xlsx","Sheet1","Conf"
0,4.06919652187798e-05,0.178358605343212,0.308194679800042,0.0147068477517408,0.507008082518022,0.586196769764683,"../data/HdfMS9EbaT0oCN8jVDpf_responses.xlsx","Sheet1","Conf"
0.0740821926223275,4.0692637335253e-05,0.231382734318123,0.568689771953371,0.189759572155798,0.879110926586986,0.681570913754513,"../data/Hf6UMFxJGslMe6bsjoTw_responses.xlsx","Sheet1","Conf"
0.0499117519390198,4.07130491006315e-05,0.162246510202136,0,3.13384721580352e-05,0.238445868841767,0.524922623960265,"../data/HkNSMmUGVIv5Qcb1Gqdh_responses.xlsx","Sheet1","Conf"
0.269551025865513,4.07021714949305e-05,0.788970288074334,1.00578705792973,8.14032910528145e-05,1.45708418262484,0.825566076357063,"../data/HnBEWYoFfT65KVT6eDLJ_responses.xlsx","Sheet1","Conf"
0.529250388591388,0.146290764665646,0.662185138631727,0.788737828135409,0.0162623636188068,1.57324914328319,0.86402201594683,"../data/HVwPP1S1hKGJdqPluo0O_responses.xlsx","Sheet1","Conf"
0.27480908825245,0.176264781658391,0.382351745155808,0.246912308187652,8.14277410153525e-05,0.546810885884904,0.687602472322396,"../data/hVySt3NLTToapmeTMJ2p_responses.xlsx","Sheet1","Conf"
0,4.07023176840411e-05,0.30513627846231,0.806689460687275,0.379972174510669,1.04849680692312,0.7156408922433,"../data/I7gecEebgxjdrDaut4rP_responses.xlsx","Sheet1","Conf"
0.249513724142039,4.0695155633964e-05,0.426460415622093,0.196324861626868,8.13930527103655e-05,0.72017317315311,0.666134413259442,"../data/i8xMsFSpby0LMGrbDVDv_responses.xlsx","Sheet1","Conf"
0,4.07661612455358e-05,0.22892539457544,0.170902843971834,3.13384721580352e-05,0.387366134874112,0.548048425250272,"../data/idqM1Q6aXIRxAV7HNbHu_responses.xlsx","Sheet1","Conf"
0,5.98411411470627e-05,0.106660189295776,0.0840490645670635,3.13384721580352e-05,0.285740863003228,0.523658057972625,"../data/IIQVnTuxcpwDGQRnOwYu_responses.xlsx","Sheet1","Conf"
0.135380677449715,4.07881603409689e-05,0.361432516612852,0.689538440564867,0.221654611914048,1.0731451036133,0.729309885858129,"../data/IpiW8E0lAQjdUEsYIBet_responses.xlsx","Sheet1","Conf"
0.121751752709385,4.0692848920984e-05,0.35685536677127,0.220973487042507,8.14874614318705e-05,0.552016476453843,0.61534731033862,"../data/ISy44fPvT2NCYbwC0kpd_responses.xlsx","Sheet1","Conf"
0.269500364439973,4.07254613777026e-05,0.486318685343233,0.393793161711995,8.15367247151952e-05,0.934362065664347,0.714787513378269,"../data/iTL1V7fP1YGqcPCy2Cjj_responses.xlsx","Sheet1","Conf"
0.264368200606311,4.06957777591128e-05,0.376128646535697,1.72703524257632,1.36492748203949,2.22848517375264,0.917485747747605,"../data/J15rciYeG5vTkfRd8hEg_responses.xlsx","Sheet1","Conf"
0.162758290088082,4.06928146599368e-05,0.293676624803517,0.320461843361046,8.15444079030823e-05,0.876531245024271,0.656359375029751,"../data/J6W3sdGwDw0cCjCus81Q_responses.xlsx","Sheet1","Conf"
0.190872404399882,4.07180756983708e-05,0.397585066016575,0.365680384892145,8.14914631765804e-05,0.79145625627452,0.677911889952611,"../data/J7tB6OM47t3uPHFHCmL8_responses.xlsx","Sheet1","Conf"
0,4.10253778572688e-05,0.410256227391838,0.453095771297045,8.13996443398143e-05,0.653875678138597,0.625582036881497,"../data/jC2lAXdlwhC53JyjuUgb_responses.xlsx","Sheet1","Conf"
0,4.4161329899494e-05,0.192633132790287,0.83086660248074,0.398625455830067,1.21789475537391,0.72140102505773,"../data/jdvoNWV5vugxHRn058yL_responses.xlsx","Sheet1","Conf"
0.769703193694966,0.703805905077786,0.814777359777037,0,3.11971020599364e-05,0.847442368112769,0.884795548149668,"../data/JGeR1PaQq7n97hdGCmcw_responses.xlsx","Sheet1","Conf"
0.441110494789888,4.07203512529001e-05,0.540809264845165,0,8.15562292892419e-05,0.744127596563766,0.720509605635925,"../data/JHR9mUFs9W1AFVWYIv9I_responses.xlsx","Sheet1","Conf"
0.370586661434531,0.0604145845386493,0.495311998700016,2.54447609340106,2.09990865331308,3.0163101797306,0.974157696506381,"../data/ji68n8xaRYeYS8N5639V_responses.xlsx","Sheet1","Conf"
0.256902442372949,4.07300418378014e-05,0.364066217045636,1.18111082838286,0.85096430191095,1.66190439892048,0.849708994440789,"../data/JiPQnvvWW2O2wYJJaKRQ_responses.xlsx","Sheet1","Conf"
0,4.57706348925433e-05,0.0645969976705905,0,3.13384721580352e-05,0.164169608224477,0.499968328757859,"../data/jpM9AjnXgLDiX6b60T2w_responses.xlsx","Sheet1","Conf"
0.256205344174619,4.0706148509562e-05,0.513966568646771,0.431454919077554,3.13384721580352e-05,0.92929941849363,0.717165576550997,"../data/jqgLnSiFfSU1Md6QiKPJ_responses.xlsx","Sheet1","Conf"
